REGION,DISTRICT,YEAR,CROP,AREA (HA),YIELD (MT/HA),PRODUCTION (MT)
UPPER WEST,JIRAPA,2015,GROUNDNUT,"15,033.07",1.26,"18,945.10"
UPPER WEST,LAMBUSSIE-KARNI,2015,GROUNDNUT,"8,698.07",0.76,"6,629.97"
UPPER WEST,NADOWLI,2015,GROUNDNUT,"29,100.82",0.94,"27,209.50"
UPPER WEST,WA WEST,2015,COWPEA,"5,210.00",1.24,"6,440.78"
UPPER WEST,WA EAST,2015,COWPEA,"5,680.00",1.09,"6,202.60"
UPPER WEST,WA MUNICIPAL,2015,COWPEA,"5,420.00",1.07,"5,807.00"
UPPER WEST,LAWRA,2015,COWPEA,280,1.45,406.72
UPPER WEST,SISSALA EAST,2015,COWPEA,"2,140.00",1,"2,138.48"
UPPER WEST,SISSALA WEST,2015,COWPEA,"12,950.00",1.11,"14,408.31"
UPPER WEST,JIRAPA,2015,COWPEA,"8,740.00",0.81,"7,113.08"
UPPER WEST,LAMBUSSIE-KARNI,2015,COWPEA,"5,530.00",0.75,"4,158.79"
UPPER WEST,NADOWLI,2015,COWPEA,"26,170.00",1.18,"31,004.23"
WESTERN,SEKONDI-TAKORADI MUNICIPAL (STMA),2016,MAIZE,659,1.02,670
WESTERN,SHAMA ,2016,MAIZE,384,1.02,392
WESTERN,AHANTA WEST,2016,MAIZE,"1,362.00",1.08,"1,474.00"
WESTERN,MPORHOR WASSA EAST,2016,MAIZE,"1,748.00",1.94,"3,396.00"
WESTERN,TARKWA NSUAEM,2016,MAIZE,"1,218.00",1.2,"1,466.00"
WESTERN,PRESTEA HUNI-VALLEY,2016,MAIZE,"1,300.00",1.13,"1,475.00"
WESTERN,NZEMA EAST,2016,MAIZE,"1,430.00",1.25,"1,782.00"
WESTERN,ELLEMBELE,2016,MAIZE,618,1,621
WESTERN,JOMORO,2016,MAIZE,800,1.25,"1,000.00"
WESTERN,AMENFI EAST,2016,MAIZE,"3,866.00",1.37,"5,287.00"
WESTERN,AMENFI  WEST (WASSA AMENFI),2016,MAIZE,"3,786.00",1.53,"5,789.00"
WESTERN,AOWIN -SUAMAN,2016,MAIZE,"7,900.00",1.29,"10,210.00"
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2016,MAIZE,"4,940.00",1.11,"5,494.00"
WESTERN,SEFWI-WIAWSO,2016,MAIZE,"3,271.00",1.96,"6,411.00"
WESTERN,AKONTOMBRA,2016,MAIZE,"3,799.00",1.15,"4,369.00"
WESTERN,BIA,2016,MAIZE,"5,259.00",2.28,"11,996.00"
WESTERN,JUABESO,2016,MAIZE,"6,830.00",1.63,"11,162.00"
WESTERN,SEKONDI-TAKORADI MUNICIPAL (STMA),2016,RICE,64,0.94,60
WESTERN,SHAMA ,2016,RICE,177.7,0.75,134
WESTERN,AHANTA WEST,2016,RICE,100.2, -   , -   
WESTERN,MPORHOR WASSA EAST,2016,RICE,140.2,1.53,214
WESTERN,TARKWA NSUAEM,2016,RICE,"1,100.00",1.08,"1,192.00"
WESTERN,PRESTEA HUNI-VALLEY,2016,RICE,"1,244.00",1.11,"1,376.00"
WESTERN,NZEMA EAST,2016,RICE,377,1.18,445
WESTERN,ELLEMBELE,2016,RICE,932,1.04,973
WESTERN,JOMORO,2016,RICE,"1,290.00",1.16,"1,500.00"
WESTERN,AMENFI EAST,2016,RICE,"1,321.00",1.19,"1,573.00"
WESTERN,AMENFI  WEST (WASSA AMENFI),2016,RICE,"2,231.00",1.09,"2,429.00"
WESTERN,AOWIN -SUAMAN,2016,RICE,"2,760.00",1.24,"3,416.00"
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2016,RICE,"2,000.00",1.17,"2,343.00"
WESTERN,SEFWI-WIAWSO,2016,RICE,"2,945.00",1.46,"4,300.00"
WESTERN,AKONTOMBRA,2016,RICE,"1,522.00",1.15,"1,745.00"
WESTERN,BIA,2016,RICE,"3,700.00",1.16,"4,310.00"
WESTERN,JUABESO,2016,RICE,"3,889.00",1.85,"7,211.00"
WESTERN,SEKONDI-TAKORADI MUNICIPAL (STMA),2016,CASSAVA,"1,170.00",15.3,"17,900.00"
WESTERN,SHAMA ,2016,CASSAVA,"1,161.00",21.5,"24,960.00"
WESTERN,AHANTA WEST,2016,CASSAVA,"4,300.00",12.53,"53,867.00"
WESTERN,MPORHOR WASSA EAST,2016,CASSAVA,"5,360.00",1.61,"8,645.00"
WESTERN,TARKWA NSUAEM,2016,CASSAVA,"4,100.00",7.91,"32,432.00"
WESTERN,PRESTEA HUNI-VALLEY,2016,CASSAVA,"1,349.00",25.84,"34,861.00"
WESTERN,NZEMA EAST,2016,CASSAVA,"4,297.00",18.05,"77,562.00"
WESTERN,ELLEMBELE,2016,CASSAVA,"3,280.00",9.45,"31,011.00"
WESTERN,JOMORO,2016,CASSAVA,"4,900.00",13.31,"65,235.00"
WESTERN,AMENFI EAST,2016,CASSAVA,"5,532.00",10.21,"56,495.00"
WESTERN,AMENFI  WEST (WASSA AMENFI),2016,CASSAVA,"3,236.00",18.11,"58,597.00"
WESTERN,AOWIN -SUAMAN,2016,CASSAVA,"12,600.00",15.04,"189,462.00"
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2016,CASSAVA,"6,903.00",14.46,"99,792.00"
WESTERN,SEFWI-WIAWSO,2016,CASSAVA,"5,760.00",13.85,"79,758.00"
WESTERN,AKONTOMBRA,2016,CASSAVA,"4,297.00",11.58,"49,761.00"
WESTERN,BIA,2016,CASSAVA,"2,920.00",10.11,"29,533.00"
WESTERN,JUABESO,2016,CASSAVA,"6,540.00",13.52,"88,436.00"
WESTERN,SEKONDI-TAKORADI MUNICIPAL (STMA),2016,YAM,32,5.72,183
WESTERN,SHAMA ,2016,YAM,45,3.44,155
WESTERN,AHANTA WEST,2016,YAM,22,4.64,102
WESTERN,MPORHOR WASSA EAST,2016,YAM,272,7.84,"2,133.00"
WESTERN,TARKWA NSUAEM,2016,YAM,160,12.19,"1,951.00"
WESTERN,PRESTEA HUNI-VALLEY,2016,YAM,118,5.36,632
WESTERN,NZEMA EAST,2016,YAM,38,9.82,373
WESTERN,ELLEMBELE,2016,YAM,21,4.9,103
WESTERN,JOMORO,2016,YAM,16,5.75,92
WESTERN,AMENFI EAST,2016,YAM,512,11.74,"6,011.00"
WESTERN,AMENFI  WEST (WASSA AMENFI),2016,YAM,720,5.71,"4,112.00"
WESTERN,AOWIN -SUAMAN,2016,YAM,992,7.02,"6,961.00"
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2016,YAM,"2,550.00",12.73,"32,452.00"
WESTERN,SEFWI-WIAWSO,2016,YAM,"1,745.00",11.38,"19,850.00"
WESTERN,AKONTOMBRA,2016,YAM,"1,240.00",1.6,"1,985.00"
WESTERN,BIA,2016,YAM,"1,820.00",0.59,"1,082.00"
WESTERN,JUABESO,2016,YAM,"1,750.00",12.07,"21,123.00"
WESTERN,SEKONDI-TAKORADI MUNICIPAL (STMA),2016,COCOYAM,24,4.79,115
WESTERN,SHAMA ,2016,COCOYAM,25.62,4.88,125
WESTERN,AHANTA WEST,2016,COCOYAM,242,4.17,"1,010.00"
WESTERN,MPORHOR WASSA EAST,2016,COCOYAM,"1,961.44",5.03,"9,866.00"
WESTERN,TARKWA NSUAEM,2016,COCOYAM,289.58,7.4,"2,142.00"
WESTERN,PRESTEA HUNI-VALLEY,2016,COCOYAM,324,4.25,"1,378.00"
WESTERN,NZEMA EAST,2016,COCOYAM,150.33,5.93,892
WESTERN,ELLEMBELE,2016,COCOYAM,55.36,4.84,268
WESTERN,JOMORO,2016,COCOYAM,116.32,4.48,521
WESTERN,AMENFI EAST,2016,COCOYAM,"1,355.14",6.47,"8,769.00"
WESTERN,AMENFI  WEST (WASSA AMENFI),2016,COCOYAM,"1,324.66",3.53,"4,673.00"
WESTERN,AOWIN -SUAMAN,2016,COCOYAM,"6,662.15",0.62,"4,156.00"
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2016,COCOYAM,"7,904.30",7.56,"59,732.00"
WESTERN,SEFWI-WIAWSO,2016,COCOYAM,"5,136.10",8.95,"45,952.00"
WESTERN,AKONTOMBRA,2016,COCOYAM,"7,963.00",7.68,"61,122.00"
WESTERN,BIA,2016,COCOYAM,"4,100.00",6.87,"28,185.00"
WESTERN,JUABESO,2016,COCOYAM,"7,770.00",6.43,"49,979.00"
WESTERN,SEKONDI-TAKORADI MUNICIPAL (STMA),2016,COCOYAM,361,9.31,"3,360.00"
WESTERN,SHAMA ,2016,COCOYAM,287.34,5.01,"1,441.00"
WESTERN,AHANTA WEST,2016,COCOYAM,310,6.93,"2,148.00"
WESTERN,MPORHOR WASSA EAST,2016,COCOYAM,"1,988.60",9.45,"18,788.00"
WESTERN,TARKWA NSUAEM,2016,COCOYAM,624.21,12.08,"7,542.00"
WESTERN,PRESTEA HUNI-VALLEY,2016,COCOYAM,642.72,9.48,"6,090.00"
WESTERN,NZEMA EAST,2016,COCOYAM,324.61,11.23,"3,646.00"
WESTERN,ELLEMBELE,2016,COCOYAM,330,4.71,"1,553.00"
WESTERN,JOMORO,2016,COCOYAM,332.55,10.97,"3,649.00"
WESTERN,AMENFI EAST,2016,COCOYAM,"5,124.00",11.59,"59,373.00"
WESTERN,AMENFI  WEST (WASSA AMENFI),2016,COCOYAM,"6,515.30",1.07,"6,985.00"
WESTERN,AOWIN -SUAMAN,2016,COCOYAM,"13,116.22",9.78,"128,269.00"
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2016,COCOYAM,"9,400.98",9.51,"89,367.00"
WESTERN,SEFWI-WIAWSO,2016,COCOYAM,"7,241.17",13.3,"96,321.00"
WESTERN,AKONTOMBRA,2016,COCOYAM,"6,182.00",10.98,"67,856.00"
WESTERN,BIA,2016,COCOYAM,"6,625.30",9.44,"62,513.00"
WESTERN,JUABESO,2016,COCOYAM,"10,336.00",8.44,"87,239.00"
CENTRAL,UPPER DENKYIRA EAST,2016,MAIZE,"2,902.81",2.58,"7,479.32"
CENTRAL,UPPER DENKYIRA WEST,2016,MAIZE,"4,184.93",2.35,"9,849.03"
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,2016,MAIZE,"3,568.75",3.22,"11,495.94"
CENTRAL,ASSIN SOUTH,2016,MAIZE,"3,186.02",3.2,"10,188.60"
CENTRAL,ASSIN NORTH,2016,MAIZE,"9,651.47",1.16,"11,156.56"
CENTRAL,ABURA-ASEBU-KWAMANKESE,2016,MAIZE,"3,966.85",2.95,"11,713.36"
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,2016,MAIZE,"3,672.67",2.82,"10,363.84"
CENTRAL,MFANTSIMAN,2016,MAIZE,"6,515.71",2.41,"15,711.64"
CENTRAL,KOMENDA-EDINA-EGUAFO-ABIREM,2016,MAIZE,"10,327.66",1.87,"19,349.51"
CENTRAL,AJUMAKO-ENYAN-ESIAM,2016,MAIZE,"3,811.71",1.76,"6,700.25"
CENTRAL,EFFUTU (WINNEBA),2016,MAIZE,"4,569.12",2.5,"11,412.07"
CENTRAL,AWUTU-SENYA,2016,MAIZE,"8,440.34",2.3,"19,424.91"
CENTRAL,GOMOA EAST,2016,MAIZE,"2,393.48",2.64,"6,311.49"
CENTRAL,GOMOA WEST,2016,MAIZE,"2,580.09",2.39,"6,179.20"
CENTRAL,CAPE COAST,2016,MAIZE,"5,689.51",1.93,"11,008.73"
CENTRAL,AGONA EAST,2016,MAIZE,"1,870.98",2.24,"4,185.83"
CENTRAL,AGONA WEST,2016,MAIZE,"1,510.89",2.22,"3,359.71"
CENTRAL,UPPER DENKYIRA EAST,2016,RICE,177.14,1.23,217.41
CENTRAL,UPPER DENKYIRA WEST,2016,RICE,466.22,1.24,580.34
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,2016,RICE,422.07,1.06,446.7
CENTRAL,ASSIN SOUTH,2016,RICE,234.96,2.95,693.47
CENTRAL,ASSIN NORTH,2016,RICE,136.14,1.23,167.23
CENTRAL,ABURA-ASEBU-KWAMANKESE,2016,RICE,127.73,1.69,215.65
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,2016,RICE,65.71,1.35,89
CENTRAL,GOMOA EAST,2016,RICE,78,4.4,343
CENTRAL,AGONA EAST,2016,RICE,27,1.93,52
CENTRAL,UPPER DENKYIRA EAST,2016,CASSAVA,"2,665.14",20,"53,294.69"
CENTRAL,UPPER DENKYIRA WEST,2016,CASSAVA,"6,332.07",18.46,"116,914.66"
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,2016,CASSAVA,"7,533.54",21.26,"160,184.52"
CENTRAL,ASSIN SOUTH,2016,CASSAVA,"3,720.40",32.44,"120,694.52"
CENTRAL,ASSIN NORTH,2016,CASSAVA,"6,098.98",18.26,"111,347.60"
CENTRAL,ABURA-ASEBU-KWAMANKESE,2016,CASSAVA,"5,329.78",9.72,"51,819.30"
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,2016,CASSAVA,"5,260.91",14.14,"74,399.60"
CENTRAL,MFANTSIMAN,2016,CASSAVA,"10,908.05",14.18,"154,634.81"
CENTRAL,KOMENDA-EDINA-EGUAFO-ABIREM,2016,CASSAVA,"17,163.16",19.84,"340,522.39"
CENTRAL,AJUMAKO-ENYAN-ESIAM,2016,CASSAVA,"6,135.00",18.75,"115,050.62"
CENTRAL,EFFUTU (WINNEBA),2016,CASSAVA,"9,028.50",14.55,"131,401.73"
CENTRAL,AWUTU-SENYA,2016,CASSAVA,"24,672.01",14.17,"349,487.48"
CENTRAL,GOMOA EAST,2016,CASSAVA,"1,533.59",21,"32,212.71"
CENTRAL,GOMOA WEST,2016,CASSAVA,"3,012.66",15.91,"47,916.95"
CENTRAL,CAPE COAST,2016,CASSAVA,"7,721.07",19.96,"154,147.44"
CENTRAL,AGONA EAST,2016,CASSAVA,"2,768.97",15.88,"43,969.53"
CENTRAL,AGONA WEST,2016,CASSAVA,"1,971.17",14.06,"27,716.45"
CENTRAL,UPPER DENKYIRA EAST,2016,YAM,129.01,5.51,710.53
CENTRAL,UPPER DENKYIRA WEST,2016,YAM,312.01,5.1,"1,592.22"
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,2016,YAM,213.01,4.24,904.17
CENTRAL,ASSIN SOUTH,2016,YAM,57.01,5.18,295.19
CENTRAL,ASSIN NORTH,2016,YAM,249.01,4.84,"1,204.21"
CENTRAL,ABURA-ASEBU-KWAMANKESE,2016,YAM,526.01,6.73,"3,538.26"
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,2016,YAM,11.31,11.41,129.09
CENTRAL,AJUMAKO-ENYAN-ESIAM,2016,YAM,545.01,3.97,"2,165.87"
CENTRAL,EFFUTU (WINNEBA),2016,YAM,48.01,5.36,257.55
CENTRAL,AWUTU-SENYA,2016,YAM,135.01,6.19,835.83
CENTRAL,GOMOA EAST,2016,YAM,22.51,10.5,236.33
CENTRAL,GOMOA WEST,2016,YAM,10.01,11.99,120.05
CENTRAL,AGONA EAST,2016,YAM,204.01,9.83,"2,006.44"
CENTRAL,AGONA WEST,2016,YAM,144.01,8.47,"1,220.28"
CENTRAL,UPPER DENKYIRA EAST,2016,COCOYAM,"1,573.61",5.56,"8,752.62"
CENTRAL,UPPER DENKYIRA WEST,2016,COCOYAM,"3,324.61",5.05,"16,784.31"
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,2016,COCOYAM,643.61,3.48,"2,241.56"
CENTRAL,ASSIN SOUTH,2016,COCOYAM,812.61,4.02,"3,269.16"
CENTRAL,ASSIN NORTH,2016,COCOYAM,"1,246.61",2.34,"2,915.31"
CENTRAL,ABURA-ASEBU-KWAMANKESE,2016,COCOYAM,662.61,4.43,"2,932.69"
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,2016,COCOYAM,33.91,6.34,214.88
CENTRAL,AJUMAKO-ENYAN-ESIAM,2016,COCOYAM,922.61,5.96,"5,496.51"
CENTRAL,AGONA WEST,2016,COCOYAM,49.81,4.46,221.96
CENTRAL,UPPER DENKYIRA EAST,2016,PLANTAIN,"2,518.75",8.78,"22,115.21"
CENTRAL,UPPER DENKYIRA WEST,2016,PLANTAIN,"3,724.69",8.99,"33,472.50"
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,2016,PLANTAIN,"3,018.60",8.93,"26,946.59"
CENTRAL,ASSIN SOUTH,2016,PLANTAIN,"1,874.75",11.35,"21,271.21"
CENTRAL,ASSIN NORTH,2016,PLANTAIN,"2,065.21",7.17,"14,813.58"
CENTRAL,ABURA-ASEBU-KWAMANKESE,2016,PLANTAIN,"1,584.31",1.74,"2,749.26"
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,2016,PLANTAIN,575.16,9.37,"5,389.21"
CENTRAL,MFANTSIMAN,2016,PLANTAIN,492.02,7.65,"3,763.47"
CENTRAL,KOMENDA-EDINA-EGUAFO-ABIREM,2016,PLANTAIN,665.65,8.49,"5,653.46"
CENTRAL,AJUMAKO-ENYAN-ESIAM,2016,PLANTAIN,763.52,7.61,"5,811.82"
CENTRAL,EFFUTU (WINNEBA),2016,PLANTAIN,45.9,12.71,583.58
CENTRAL,AWUTU-SENYA,2016,PLANTAIN,88.99,13.58,"1,208.13"
CENTRAL,GOMOA EAST,2016,PLANTAIN,46.9,12.14,569.33
CENTRAL,GOMOA WEST,2016,PLANTAIN,49.01,11.58,567.61
CENTRAL,CAPE COAST,2016,PLANTAIN,167.92,7.79,"1,308.77"
CENTRAL,AGONA EAST,2016,PLANTAIN,"1,573.79",6.83,"10,755.97"
CENTRAL,AGONA WEST,2016,PLANTAIN,"1,433.83",12.13,"17,389.29"
VOLTA,NORTH TONGU,2016,MAIZE,"2,336.59",1.57,"3,658.70"
VOLTA,SOUTH TONGU (SOGAKOPE),2016,MAIZE,"1,936.59",1.56,"3,013.53"
VOLTA,AKATSI,2016,MAIZE,"2,910.59",1.96,"5,701.72"
VOLTA,KETA ,2016,MAIZE,974.59,1.19,"1,159.00"
VOLTA,KETU NORTH,2016,MAIZE,"2,455.59",2.22,"5,455.00"
VOLTA,KETU SOUTH,2016,MAIZE,"1,414.59",1.54,"2,176.60"
VOLTA,KPANDO,2016,MAIZE,"3,128.59",1.61,"5,036.63"
VOLTA,SOUTH DAYI,2016,MAIZE,"2,228.59",1.85,"4,116.70"
VOLTA,HOHOE MUNICIPAL,2016,MAIZE,"8,738.59",2.34,"20,415.06"
VOLTA,JASIKAN,2016,MAIZE,"2,584.59",2.41,"6,236.25"
VOLTA,BIAKOYE,2016,MAIZE,"2,482.59",2.42,"6,001.24"
VOLTA,KADJEBI,2016,MAIZE,"3,714.59",2.38,"8,839.77"
VOLTA,NKWANTA NORTH,2016,MAIZE,"3,534.59",1.31,"4,623.45"
VOLTA,NKWANTA SOUTH,2016,MAIZE,"3,552.59",1.41,"4,993.24"
VOLTA,KRACHI WEST,2016,MAIZE,"2,744.59",1.43,"3,934.26"
VOLTA,KRACHI EAST,2016,MAIZE,"1,887.89",1.56,"2,943.40"
VOLTA,HO MUNICIPAL,2016,MAIZE,"3,096.59",1.61,"4,987.48"
VOLTA,ADAKLU ANYIGBE,2016,MAIZE,"2,552.59",1.93,"4,931.01"
VOLTA,NORTH TONGU,2016,RICE,"1,784.81",3.87,"6,910.96"
VOLTA,SOUTH TONGU (SOGAKOPE),2016,RICE,"2,190.83",4.99,"10,932.96"
VOLTA,KETU NORTH,2016,RICE,"7,080.60",6.45,"45,685.26"
VOLTA,KPANDO,2016,RICE,954.16,4.98,"4,749.17"
VOLTA,SOUTH DAYI,2016,RICE,748.42,4.27,"3,192.06"
VOLTA,HOHOE MUNICIPAL,2016,RICE,"9,792.52",4.08,"39,905.27"
VOLTA,JASIKAN,2016,RICE,"4,937.77",6.59,"32,530.67"
VOLTA,BIAKOYE,2016,RICE,"3,878.39",4.82,"18,698.67"
VOLTA,KADJEBI,2016,RICE,"3,821.48",4.49,"17,175.65"
VOLTA,NKWANTA NORTH,2016,RICE,"2,461.15",4.53,"11,152.67"
VOLTA,NKWANTA SOUTH,2016,RICE,"2,748.98",4.56,"12,535.16"
VOLTA,KRACHI WEST,2016,RICE,"2,176.61",3.69,"8,021.49"
VOLTA,KRACHI EAST,2016,RICE,"2,118.60",4.39,"9,303.34"
VOLTA,HO MUNICIPAL,2016,RICE,790,5.05,"3,986.89"
VOLTA,ADAKLU ANYIGBE,2016,RICE,658.68,5.43,"3,573.80"
VOLTA,NKWANTA NORTH,2016,SORGHUM,85.5,3.74,319.44
VOLTA,NKWANTA SOUTH,2016,SORGHUM,120.5,2.66,320.79
VOLTA,KRACHI WEST,2016,SORGHUM,"2,365.50",1.23,"2,920.78"
VOLTA,KRACHI EAST,2016,SORGHUM,"1,100.50",1.47,"1,617.00"
VOLTA,NORTH TONGU,2016,CASSAVA,"2,661.78",17.93,"47,720.97"
VOLTA,SOUTH TONGU (SOGAKOPE),2016,CASSAVA,"2,341.78",15.38,"36,010.62"
VOLTA,AKATSI,2016,CASSAVA,"2,891.78",17,"49,165.32"
VOLTA,KETA ,2016,CASSAVA,"1,291.78",11.59,"14,967.56"
VOLTA,KETU NORTH,2016,CASSAVA,"8,011.78",16.28,"130,429.84"
VOLTA,KETU SOUTH,2016,CASSAVA,"2,481.78",15.97,"39,631.55"
VOLTA,KPANDO,2016,CASSAVA,"2,031.78",16.58,"33,695.43"
VOLTA,SOUTH DAYI,2016,CASSAVA,"1,434.78",18.49,"26,532.83"
VOLTA,HOHOE MUNICIPAL,2016,CASSAVA,"9,781.78",14.49,"141,762.43"
VOLTA,JASIKAN,2016,CASSAVA,"8,341.78",18.3,"152,676.00"
VOLTA,BIAKOYE,2016,CASSAVA,"7,169.78",18.26,"130,946.63"
VOLTA,KADJEBI,2016,CASSAVA,"4,581.78",17.34,"79,470.21"
VOLTA,NKWANTA NORTH,2016,CASSAVA,"1,401.78",22.56,"31,627.84"
VOLTA,NKWANTA SOUTH,2016,CASSAVA,"1,762.78",21.11,"37,216.89"
VOLTA,KRACHI WEST,2016,CASSAVA,"11,741.78",18.93,"222,260.86"
VOLTA,KRACHI EAST,2016,CASSAVA,"9,701.78",18.14,"175,957.01"
VOLTA,HO MUNICIPAL,2016,CASSAVA,"4,581.78",17.13,"78,475.57"
VOLTA,ADAKLU ANYIGBE,2016,CASSAVA,"1,331.78",19.25,"25,632.47"
VOLTA,KPANDO,2016,YAM,"1,629.44",11.42,"18,611.12"
VOLTA,SOUTH DAYI,2016,YAM,148.58,10.68,"1,587.47"
VOLTA,HOHOE MUNICIPAL,2016,YAM,"1,602.05",9.25,"14,824.50"
VOLTA,JASIKAN,2016,YAM,"1,217.64",13.72,"16,711.67"
VOLTA,BIAKOYE,2016,YAM,"1,147.65",12.55,"14,404.29"
VOLTA,KADJEBI,2016,YAM,"1,386.01",12.97,"17,981.12"
VOLTA,NKWANTA NORTH,2016,YAM,"5,161.18",20.14,"103,925.93"
VOLTA,NKWANTA SOUTH,2016,YAM,"4,570.87",18.39,"84,040.82"
VOLTA,KRACHI WEST,2016,YAM,"6,061.87",17.2,"104,235.47"
VOLTA,KRACHI EAST,2016,YAM,"7,715.15",17.63,"135,980.12"
VOLTA,HO MUNICIPAL,2016,YAM,982.33,13.09,"12,861.11"
VOLTA,ADAKLU ANYIGBE,2016,YAM,336.23,10.48,"3,523.40"
VOLTA,KPANDO,2016,COCOYAM,128.25,7.13,914.73
VOLTA,SOUTH DAYI,2016,COCOYAM,118.25,5.99,708.82
VOLTA,HOHOE MUNICIPAL,2016,COCOYAM,263.25,4.23,"1,114.45"
VOLTA,JASIKAN,2016,COCOYAM,"2,218.25",10.62,"23,551.41"
VOLTA,BIAKOYE,2016,COCOYAM,"1,408.25",10.63,"14,971.70"
VOLTA,KADJEBI,2016,COCOYAM,"2,312.25",8.75,"20,236.38"
VOLTA,NKWANTA NORTH,2016,COCOYAM,458.25,6.05,"2,770.84"
VOLTA,NKWANTA SOUTH,2016,COCOYAM,466.25,6.72,"3,134.94"
VOLTA,KRACHI WEST,2016,COCOYAM,93.25,4.76,443.82
VOLTA,KRACHI EAST,2016,COCOYAM,129.25,4.92,636.08
VOLTA,HO MUNICIPAL,2016,COCOYAM,488.25,3.85,"1,881.69"
VOLTA,ADAKLU ANYIGBE,2016,COCOYAM,39.25,7.8,306.15
VOLTA,KPANDO,2016,PLANTAIN,284.53,5.09,"1,448.96"
VOLTA,SOUTH DAYI,2016,PLANTAIN,206.98,5.77,"1,195.07"
VOLTA,HOHOE MUNICIPAL,2016,PLANTAIN,707.7,6.23,"4,411.44"
VOLTA,JASIKAN,2016,PLANTAIN,"3,752.99",8.21,"30,829.50"
VOLTA,BIAKOYE,2016,PLANTAIN,"1,203.99",8.23,"9,903.83"
VOLTA,KADJEBI,2016,PLANTAIN,"2,804.73",7.23,"20,279.51"
VOLTA,NKWANTA NORTH,2016,PLANTAIN,315.55,6.71,"2,116.91"
VOLTA,NKWANTA SOUTH,2016,PLANTAIN,281.2,6.46,"1,816.55"
VOLTA,KRACHI WEST,2016,PLANTAIN,174.86,5.15,900.28
VOLTA,KRACHI EAST,2016,PLANTAIN,240.22,5.93,"1,424.79"
VOLTA,HO MUNICIPAL,2016,PLANTAIN,362.07,9.64,"3,491.08"
VOLTA,ADAKLU ANYIGBE,2016,PLANTAIN,65.19,5.92,386.06
VOLTA,NKWANTA NORTH,2016,SOYABEAN,302.79,0.62,189.15
VOLTA,NKWANTA SOUTH,2016,SOYABEAN,335.31,0.64,214.1
VOLTA,KRACHI WEST,2016,SOYABEAN,"1,429.63",0.82,"1,170.18"
VOLTA,KRACHI EAST,2016,SOYABEAN,"1,195.27",0.77,924.57
VOLTA,NORTH TONGU,2016,COWPEA,66.27,1.49,98.99
VOLTA,SOUTH TONGU (SOGAKOPE),2016,COWPEA,50.16,1.44,72.1
VOLTA,AKATSI,2016,COWPEA,552.22,2.66,"1,468.98"
VOLTA,KETA ,2016,COWPEA,389.75,1.28,499.58
VOLTA,NKWANTA NORTH,2016,COWPEA,313.63,1.39,436.87
VOLTA,NKWANTA SOUTH,2016,COWPEA,593.94,1.42,843.05
VOLTA,KRACHI WEST,2016,COWPEA,217.03,1.44,313.43
EASTERN,BIRIM SOUTH,2016,MAIZE,"5,254.54",2.98,"15,665.11"
EASTERN,BIRIM CENTRAL,2016,MAIZE,"7,416.50",3.02,"22,415.30"
EASTERN,WEST AKIM,2016,MAIZE,"12,086.14",3.97,"48,029.60"
EASTERN,SUHUM KRABOA COALTAR,2016,MAIZE,"7,345.38",2.68,"19,717.64"
EASTERN,AKUAPIM SOUTH,2016,MAIZE,"5,746.95",2.65,"15,237.22"
EASTERN,AKUAPIM NORTH,2016,MAIZE,"7,962.60",2.85,"22,697.10"
EASTERN,NEW JUABEN,2016,MAIZE,"4,543.66",2.65,"12,063.19"
EASTERN,YILO KROBO,2016,MAIZE,"7,798.93",2.23,"17,393.69"
EASTERN,EAST AKIM,2016,MAIZE,"5,189.89",2.59,"13,442.75"
EASTERN,ATIWA,2016,MAIZE,"5,836.70",2.73,"15,928.80"
EASTERN,KWAEBIBIREM,2016,MAIZE,"5,805.67",2.81,"16,301.85"
EASTERN,BIRIM NORTH,2016,MAIZE,"3,924.71",2.39,"9,374.82"
EASTERN,AKYEMANSA,2016,MAIZE,"5,475.22",2.47,"13,550.10"
EASTERN,KWAHU WEST,2016,MAIZE,"3,662.99",2.62,"9,584.59"
EASTERN,KWAHU SOUTH,2016,MAIZE,"3,907.98",2.56,"9,986.81"
EASTERN,KWAHU EAST,2016,MAIZE,"2,657.02",2.6,"6,897.76"
EASTERN,FANTEAKWA,2016,MAIZE,"14,253.05",2.15,"30,667.13"
EASTERN,AFRAM PLAINS,2016,MAIZE,"22,499.07",2.83,"63,601.59"
